@relation emm-weka.filters.unsupervised.attribute.Remove-R8-32

@attribute C numeric
@attribute coef0 numeric
@attribute gamma numeric
@attribute kernel {poly,sigmoid,rbf}
@attribute tol numeric
@attribute y numeric
@attribute task_id numeric

@data
0.358314,0.274952,0.000114,sigmoid,0.017112,0.92624,3946
28.905452,-0.682231,0.001124,sigmoid,0.000011,0.92652,3946
11355.830723,0.170686,0.001162,sigmoid,0.000233,0.92626,3946
0.780739,-0.310008,0.000153,sigmoid,0.032195,0.92634,3946
0.463789,0.908608,0.000479,sigmoid,0.000018,0.92654,3946
0.3921,0.074129,1.611585,sigmoid,0.003381,0.92656,3946
0.035452,-0.750788,0.248538,sigmoid,0.005371,0.92656,3946
0.084912,0.64267,0.003848,sigmoid,0.00387,0.92656,3946
0.357745,-0.384389,0.005727,sigmoid,0.000018,0.92656,3946
39.295098,-0.792419,0.120581,sigmoid,0.002741,0.92656,3946
43.528604,0.184392,0.000231,sigmoid,0.00047,0.92654,3946
0.586667,0.358447,0.026248,sigmoid,0.07854,0.92656,3946
26553.84575,0.370337,0.018977,sigmoid,0.000171,0.92656,3946
0.323179,-0.75189,0.016099,sigmoid,0.0191,0.92656,3946
28.929438,0.184157,2.78969,sigmoid,0.000367,0.92656,3946
0.129847,-0.374341,0.015174,sigmoid,0.000039,0.92656,3946
1.592355,0.347033,2.352822,sigmoid,0.071109,0.92656,3946
313.631134,-0.494828,0.079599,sigmoid,0.010501,0.92656,3946
7830.755064,-0.796602,0.008028,sigmoid,0.018544,0.92656,3946
800.507306,-0.807869,0.00009,sigmoid,0.009949,0.9264,3946
125.618595,-0.862871,0.000119,sigmoid,0.005857,0.92632,3946
820.314358,0.75356,0.000549,sigmoid,0.001809,0.92648,3946
3738.48448,0.616181,1.64673,sigmoid,0.000022,0.92656,3946
2296.804125,-0.435286,0.035681,sigmoid,0.000027,0.92656,3946
53.939945,0.709355,0.03503,sigmoid,0.008094,0.92656,3946
0.782523,0.840021,0.000056,sigmoid,0.000287,0.92634,3946
10.095346,0.572214,0.139138,sigmoid,0.032343,0.92656,3946
133.036964,-0.958924,0.433953,poly,0.085765,0.92654,3946
165.622671,0.781776,0.00014,sigmoid,0.078062,0.92658,3946
5.340492,0.879281,1.940456,poly,0.072077,0.92652,3946
32.834298,-0.661423,0.002189,sigmoid,0.00007,0.9265,3946
0.150252,-0.519415,0.001946,poly,0.091481,0.92656,3946
0.557301,0.988701,0.003344,sigmoid,0.000631,0.92656,3946
55.267135,-0.190989,0.024113,sigmoid,0.000086,0.92656,3946
0.37771,-0.34789,0.000049,sigmoid,0.000037,0.92642,3946
3002.399709,0.259037,0.000186,poly,0.008402,0.92654,3946
0.049321,0.856591,0.000811,rbf,0.010837,0.92656,3946
0.068268,-0.072549,0.005343,poly,0.057838,0.92652,3946
0.052583,-0.533519,0.018735,sigmoid,0.000033,0.92656,3946
3.159997,0.257355,0.000212,poly,0.052905,0.92654,3946
16.682572,-0.0379,0.00004,poly,0.012128,0.92656,3946
6021.083937,0.825505,1.235919,poly,0.005176,0.92654,3946
1.015474,0.297336,0.021524,poly,0.0002,0.92652,3946
11.206581,-0.229326,0.000034,sigmoid,0.000235,0.92644,3946
3.339243,0.380648,0.000071,sigmoid,0.000619,0.92634,3946
0.326165,0.755572,0.375867,poly,0.000067,0.9265,3946
6537.708073,-0.589,2.861622,poly,0.00006,0.92642,3946
22.361719,-0.638381,0.115361,sigmoid,0.083544,0.92656,3946
5.457494,0.283246,0.63983,sigmoid,0.039054,0.92656,3946
288.708593,0.871333,0.318014,sigmoid,0.000022,0.92656,3946
0.146622,0.394278,0.179162,sigmoid,0.003252,0.92656,3946
81.578487,0.609528,0.001992,sigmoid,0.038308,0.92648,3946
5.180501,0.920193,0.011565,sigmoid,0.000351,0.92656,3946
178.855395,-0.904945,6.961246,sigmoid,0.001697,0.92656,3946
4521.916672,0.968884,1.966188,sigmoid,0.000783,0.92656,3946
0.952803,0.668761,1.091703,sigmoid,0.000696,0.92656,3946
6273.611692,-0.799064,0.001785,sigmoid,0.001045,0.92648,3946
2.008051,0.747504,0.001383,sigmoid,0.000013,0.92654,3946
0.357034,0.909824,0.000711,sigmoid,0.016491,0.9265,3946
3.808475,-0.195351,0.001281,sigmoid,0.001512,0.9265,3946
2197.875404,-0.630375,0.00173,sigmoid,0.001976,0.9265,3946
0.087499,-0.012563,0.713405,sigmoid,0.025153,0.92656,3946
382.552121,0.813903,3.825258,sigmoid,0.006633,0.92656,3946
6.412721,-0.212261,0.001961,sigmoid,0.000035,0.92656,3946
13178.632763,0.114081,0.001106,sigmoid,0.000013,0.92648,3946
1337.614077,-0.220388,0.440741,sigmoid,0.011912,0.92656,3946
0.107059,0.639945,3.994583,sigmoid,0.000015,0.92656,3946
0.035991,0.358206,0.004467,sigmoid,0.000042,0.92656,3946
43.384308,0.695073,0.010608,sigmoid,0.000011,0.92656,3946
4.276383,0.083547,0.183476,sigmoid,0.004104,0.92656,3946
0.147222,-0.152936,0.807492,sigmoid,0.050642,0.92656,3946
0.79987,-0.060947,0.58525,sigmoid,0.000204,0.92656,3946
160.304472,0.057552,0.125226,sigmoid,0.011323,0.92656,3946
0.510329,-0.461562,0.070509,sigmoid,0.017485,0.92656,3946
10.612379,0.411874,0.103052,sigmoid,0.000165,0.92656,3946
25.661352,0.893035,0.185769,sigmoid,0.000187,0.92656,3946
3.233315,-0.954718,0.0084,sigmoid,0.002067,0.92656,3946
0.473228,-0.433899,0.000333,sigmoid,0.021954,0.92654,3946
219.670658,-0.851949,0.456914,sigmoid,0.019232,0.92656,3946
14.88691,-0.666837,0.207012,sigmoid,0.003473,0.92656,3946
1642.461295,-0.561645,1.626853,sigmoid,0.000017,0.92656,3946
148.923605,0.447697,2.028701,sigmoid,0.000461,0.92656,3946
173.472406,-0.432301,0.000781,sigmoid,0.092693,0.92646,3946
1293.690384,-0.0498,0.000221,sigmoid,0.000465,0.92656,3946
28473.5387,0.851985,0.047085,sigmoid,0.035277,0.92656,3946
2377.218071,-0.478008,1.054536,sigmoid,0.000015,0.92656,3946
1.489834,0.371986,0.000128,sigmoid,0.028751,0.92634,3946
36.599514,-0.091003,0.000754,sigmoid,0.022558,0.92644,3946
1.689858,-0.05837,0.044571,sigmoid,0.000207,0.92656,3946
64.29718,0.258975,0.000271,sigmoid,0.000123,0.92648,3946
13.446439,-0.196054,0.143561,sigmoid,0.012805,0.92656,3946
662.553803,0.783077,0.002478,sigmoid,0.000094,0.92648,3946
0.218779,-0.481499,0.000148,sigmoid,0.015265,0.92634,3946
0.124902,-0.515064,0.000798,sigmoid,0.00005,0.92648,3946
4108.029153,-0.252552,0.000536,sigmoid,0.000503,0.92174,3946
2.29637,-0.417494,0.28117,sigmoid,0.000031,0.92656,3946
0.27441,-0.728402,6.324452,sigmoid,0.051407,0.92656,3946
0.408386,0.694582,0.000327,sigmoid,0.000017,0.92652,3946
0.039102,-0.867249,0.005421,sigmoid,0.016449,0.92656,3946
0.040545,0.772431,0.405619,sigmoid,0.00014,0.92656,3946
25.624555,0.527702,0.00124,sigmoid,0.010348,0.92652,3946
0.052841,0.501311,1.837138,sigmoid,0.002378,0.92656,3946
1384.704001,0.63599,0.001615,sigmoid,0.030592,0.92646,3946
2.833654,0.076396,0.000187,sigmoid,0.006929,0.92658,3946
1559.002254,0.106809,1.452473,sigmoid,0.000029,0.92656,3946
0.739831,-0.068883,0.034791,sigmoid,0.00096,0.92656,3946
9475.061981,0.386302,0.000117,sigmoid,0.068991,0.92628,3946
1613.69532,-0.009281,0.158094,sigmoid,0.001572,0.92656,3946
44.49832,-0.795979,0.000339,sigmoid,0.000022,0.92658,3946
1.891025,0.963006,0.31902,poly,0.029069,0.92642,3946
18.59203,0.725687,0.00004,sigmoid,0.000094,0.92646,3946
0.93855,-0.25151,0.064773,poly,0.071762,0.92654,3946
4650.326255,-0.619622,0.000806,sigmoid,0.000222,0.92648,3946
5.936821,-0.53218,0.000666,poly,0.062394,0.92654,3946
0.155638,-0.193309,0.007896,poly,0.003386,0.92654,3946
23211.170553,-0.291431,0.842156,poly,0.076035,0.92654,3946
43.613158,0.263195,0.000061,sigmoid,0.002446,0.92636,3946
2563.855565,0.570301,0.016113,poly,0.001023,0.92654,3946
43.681068,0.416591,0.006476,poly,0.080265,0.92652,3946
296.319145,-0.861529,0.000048,rbf,0.063375,0.92656,3946
131.653792,-0.306736,0.239539,poly,0.009035,0.92654,3946
0.92859,0.569815,0.000113,poly,0.023562,0.92656,3946
55.107668,-0.846757,0.091233,poly,0.000018,0.92654,3946
28.543877,-0.348247,0.000248,poly,0.004108,0.92654,3946
0.037122,-0.330868,0.000326,sigmoid,0.001343,0.9233,3946
10.088324,0.825782,0.053547,sigmoid,0.043093,0.92656,3946
23228.87439,-0.003216,0.067315,poly,0.038444,0.92652,3946
3974.301875,0.352165,1.55932,sigmoid,0.000015,0.92656,3946
12.426439,-0.827134,0.004504,sigmoid,0.00219,0.92656,3946
1.197188,-0.515927,0.000161,poly,0.019505,0.92656,3946
471.135682,-0.067959,0.183898,poly,0.027289,0.92654,3946
92.020372,0.892754,5.739795,poly,0.000693,0.92654,3946
100.616728,-0.703657,0.048343,poly,0.002843,0.92654,3946
21.155877,-0.232371,0.026229,poly,0.001999,0.92654,3946
526.236479,0.629439,0.000053,sigmoid,0.000612,0.92636,3946
4.26504,-0.822574,0.602014,poly,0.00057,0.92654,3946
773.80441,0.278348,3.171816,sigmoid,0.000282,0.92656,3946
1.841999,-0.597511,0.071214,sigmoid,0.001933,0.92656,3946
0.495844,0.041553,0.207965,sigmoid,0.071357,0.92656,3946
0.100279,0.870145,0.011034,sigmoid,0.000237,0.92656,3946
0.052528,0.607789,0.000558,sigmoid,0.068092,0.91596,3946
113.18482,-0.719702,0.070348,sigmoid,0.000011,0.92656,3946
1605.911891,-0.003678,4.175365,sigmoid,0.000208,0.92656,3946
4.889796,0.498386,0.428696,sigmoid,0.089162,0.92656,3946
0.888058,-0.556862,0.001704,sigmoid,0.000104,0.92658,3946
6739.158889,-0.744142,2.647714,sigmoid,0.000106,0.92656,3946
23.219472,-0.593573,0.135158,sigmoid,0.000332,0.92656,3946
7604.76507,0.569816,0.05319,sigmoid,0.000396,0.92656,3946
5245.323208,0.622669,0.001737,sigmoid,0.001214,0.92654,3946
0.574581,-0.636843,0.211475,sigmoid,0.024221,0.92656,3946
2228.834353,0.109935,0.016347,sigmoid,0.002408,0.92656,3946
0.096505,-0.404919,0.540584,sigmoid,0.006533,0.92656,3946
1.102797,-0.447506,1.586171,sigmoid,0.001595,0.92656,3946
9391.330844,-0.84522,1.775885,sigmoid,0.010124,0.92656,3946
14.856932,0.51322,0.057926,sigmoid,0.000049,0.92656,3946
0.211296,-0.472479,0.000034,sigmoid,0.046942,0.9265,3946
115.372079,-0.489579,0.004639,sigmoid,0.000361,0.92656,3946
3.560126,-0.638724,0.949718,sigmoid,0.00002,0.92656,3946
0.420036,-0.194377,0.001798,sigmoid,0.014504,0.92654,3946
19.51294,-0.065154,0.004864,sigmoid,0.005387,0.92656,3946
25.10436,-0.756358,3.692787,sigmoid,0.004715,0.92656,3946
986.475632,0.449938,3.625905,sigmoid,0.004403,0.92656,3946
3551.093363,-0.123592,0.140069,sigmoid,0.041976,0.92656,3946
27.902163,0.96207,0.137792,sigmoid,0.000039,0.92656,3946
12.387078,0.1057,0.000414,sigmoid,0.000165,0.92308,3946
0.390071,-0.848942,0.000181,sigmoid,0.006169,0.92634,3946
9.749069,-0.131927,0.000375,sigmoid,0.014658,0.924,3946
0.416381,0.561594,0.00038,sigmoid,0.000305,0.92256,3946
1.407264,0.31268,1.925652,sigmoid,0.000961,0.92656,3946
143.876841,0.387153,0.008993,sigmoid,0.015432,0.92656,3946
2.95516,-0.08855,0.000507,sigmoid,0.001099,0.92064,3946
6117.931526,-0.288823,0.391458,sigmoid,0.000071,0.92656,3946
13.49974,-0.949374,0.010683,sigmoid,0.000064,0.92656,3946
4395.143483,0.448893,0.000137,sigmoid,0.010847,0.92658,3946
42.259196,-0.595534,3.561634,sigmoid,0.014761,0.92656,3946
1982.246865,0.992097,0.000847,sigmoid,0.000033,0.9204,3946
7.618414,-0.204531,0.000126,sigmoid,0.025757,0.92626,3946
4460.589581,0.633428,0.074937,sigmoid,0.000631,0.92656,3946
0.084436,-0.011881,0.000278,sigmoid,0.009426,0.9262,3946
0.051802,0.044091,0.010957,sigmoid,0.066915,0.92656,3946
21495.169023,-0.354273,0.001182,sigmoid,0.045285,0.92652,3946
0.042013,0.79492,0.000262,rbf,0.03624,0.92656,3946
8.022093,0.751852,0.000125,sigmoid,0.000196,0.92634,3946
15585.40321,-0.940609,0.000136,sigmoid,0.001351,0.92632,3946
910.422449,0.875672,0.00525,sigmoid,0.000021,0.92656,3946
0.284228,0.017195,0.013704,sigmoid,0.000017,0.92656,3946
8.004092,-0.339266,0.000092,sigmoid,0.045387,0.92634,3946
481.918778,-0.241179,0.010728,sigmoid,0.000039,0.92656,3946
4861.355093,-0.113917,0.106391,sigmoid,0.003518,0.92656,3946
32.779295,-0.881915,0.001571,sigmoid,0.022751,0.92644,3946
2237.624856,-0.643693,0.000074,sigmoid,0.032121,0.92642,3946
1.442891,0.773584,0.300024,sigmoid,0.000469,0.92656,3946
0.302685,0.714665,0.000198,rbf,0.091806,0.92656,3946
370.724059,-0.517541,0.00014,sigmoid,0.000144,0.92636,3946
0.220416,-0.936848,0.000046,rbf,0.025285,0.92656,3946
0.050092,-0.84487,0.589555,sigmoid,0.001499,0.92656,3946
10.339575,0.628506,0.000051,poly,0.093225,0.92654,3946
147.639559,0.53992,0.002983,sigmoid,0.093934,0.92652,3946
0.124529,0.145703,0.000035,poly,0.00427,0.92654,3946
73.594446,0.67115,0.000059,sigmoid,0.054985,0.92638,3946
0.263227,-0.961019,0.000067,poly,0.073212,0.92656,3946
22997.216577,0.334062,0.007773,sigmoid,0.039846,0.92656,3946
106.680496,0.934189,0.001467,sigmoid,0.037795,0.92648,3946
1.685993,0.816375,0.108425,sigmoid,0.01156,0.92656,3946
4414.361827,0.902538,0.000051,sigmoid,0.000972,0.9264,3946
16.968735,0.58289,0.000106,sigmoid,0.00015,0.92624,3946
1.806109,0.395537,0.000994,sigmoid,0.000041,0.9263,3946
182.928431,0.691441,0.001084,sigmoid,0.011695,0.92654,3946
0.511334,-0.833201,0.00024,sigmoid,0.000079,0.92634,3946
80.551927,0.596394,0.004163,poly,0.00392,0.92644,3946
14986.34008,0.062123,2.645626,poly,0.000175,0.92654,3946
50.299475,0.687883,4.501466,poly,0.018574,0.92654,3946
4291.512928,-0.043577,0.681792,poly,0.005418,0.92644,3946
7714.599574,-0.169217,0.000304,poly,0.001004,0.92642,3946
158.474626,-0.588825,0.120047,sigmoid,0.060347,0.92656,3946
12269.230908,-0.669191,0.0025,poly,0.018625,0.92654,3946
5547.653349,-0.437024,0.000363,poly,0.03399,0.92654,3946
355.659497,0.028757,0.000063,poly,0.023608,0.92652,3946
64.332135,0.591103,0.820753,sigmoid,0.015642,0.92656,3946
117.902267,-0.593038,0.001632,sigmoid,0.002939,0.9265,3946
16826.570725,-0.280112,2.204705,sigmoid,0.000267,0.92656,3946
0.437605,-0.843856,0.005941,sigmoid,0.000767,0.92658,3946
17111.530333,0.154641,0.014047,sigmoid,0.001817,0.92656,3946
2.400077,-0.935905,1.675717,sigmoid,0.034708,0.92656,3946
24.026069,-0.411637,0.359864,sigmoid,0.001052,0.92656,3946
0.055768,-0.268434,0.00085,rbf,0.057411,0.92656,3946
611.300047,0.499293,0.000921,sigmoid,0.008273,0.92644,3946
237.408252,0.392889,0.31042,sigmoid,0.00003,0.92656,3946
2.654216,0.323087,0.001659,sigmoid,0.015722,0.92646,3946
0.452553,-0.017868,0.496038,sigmoid,0.003999,0.92656,3946
0.094906,-0.697792,0.055006,sigmoid,0.000051,0.92636,3948
19.215628,-0.949605,0.023076,sigmoid,0.00103,0.92636,3948
2035.056801,0.234783,4.309914,sigmoid,0.000518,0.92636,3948
14637.378252,0.405657,1.371107,sigmoid,0.000121,0.92636,3948
2876.205204,-0.687149,0.740802,sigmoid,0.001,0.92636,3948
136.830968,0.81626,1.067465,sigmoid,0.072507,0.92636,3948
2.045144,0.179018,0.202782,sigmoid,0.015793,0.92636,3948
371.070303,-0.862652,0.033261,sigmoid,0.000013,0.92636,3948
2045.474598,-0.62684,0.009034,sigmoid,0.000086,0.92636,3948
208.703573,0.373546,0.004229,sigmoid,0.004785,0.92636,3948
1320.610692,-0.641555,0.154145,sigmoid,0.00801,0.92636,3948
2.818377,0.413657,0.969497,sigmoid,0.004988,0.92636,3948
0.056642,0.110389,0.279231,sigmoid,0.000014,0.92636,3948
51.665459,0.054342,0.613333,sigmoid,0.00003,0.92636,3948
25240.160485,0.41061,0.000541,sigmoid,0.000021,0.92636,3948
0.693823,0.72062,0.000577,sigmoid,0.000397,0.88928,3948
8.655399,0.676044,0.000291,sigmoid,0.000138,0.90954,3948
1553.131786,0.4739,0.199846,sigmoid,0.000031,0.92636,3948
1.456656,-0.240828,0.005585,sigmoid,0.011352,0.92636,3948
43.123395,0.745013,2.523908,sigmoid,0.002169,0.92636,3948
105.303821,0.733569,0.000205,sigmoid,0.000579,0.922,3948
30950.301452,0.385398,0.00028,sigmoid,0.048189,0.92636,3948
2324.664488,0.561061,0.000303,sigmoid,0.000015,0.91036,3948
0.625972,-0.455139,0.000264,sigmoid,0.000021,0.9184,3948
5.534542,0.502246,0.352824,sigmoid,0.035272,0.92636,3948
25.418001,0.752078,0.000252,sigmoid,0.000116,0.91016,3948
1.314108,0.644602,0.000102,sigmoid,0.078601,0.92582,3948
74.554268,-0.386216,0.002189,sigmoid,0.001047,0.92636,3948
3859.581209,-0.349944,1.415768,sigmoid,0.012707,0.92636,3948
0.193381,0.333182,0.002979,sigmoid,0.000045,0.92636,3948
95.641748,0.795431,0.000257,sigmoid,0.015116,0.90834,3948
4.519926,0.76643,0.048942,sigmoid,0.001419,0.92636,3948
0.249887,-0.076235,0.059012,sigmoid,0.034473,0.92636,3948
59.927428,0.695883,0.011672,sigmoid,0.040937,0.92636,3948
0.212949,-0.325307,0.082817,sigmoid,0.0319,0.92636,3948
0.048405,0.257916,0.027948,sigmoid,0.001656,0.92636,3948
0.091153,-0.783925,0.001274,sigmoid,0.002171,0.92636,3948
1.45907,0.726719,3.254473,sigmoid,0.000042,0.92636,3948
0.47689,-0.23202,0.000039,sigmoid,0.01585,0.92586,3948
0.289991,0.662073,0.009196,sigmoid,0.000413,0.92636,3948
0.033272,-0.992125,0.000068,poly,0.051588,0.92634,3948
0.958046,-0.181071,0.012624,sigmoid,0.030999,0.92636,3948
186.889955,0.773433,0.000031,sigmoid,0.037798,0.92598,3948
326.628732,0.202543,0.000116,sigmoid,0.000048,0.92592,3948
2644.819772,0.506364,0.195586,sigmoid,0.000011,0.92636,3948
0.036435,-0.205139,0.001469,sigmoid,0.095488,0.92636,3948
557.016326,-0.302222,0.000076,sigmoid,0.005702,0.92606,3948
6.548702,0.429913,0.000048,sigmoid,0.00453,0.92604,3948
1.005187,0.038593,0.000094,sigmoid,0.000364,0.92572,3948
135.994982,-0.217571,0.000049,sigmoid,0.009961,0.92616,3948
0.072789,0.347622,0.769395,sigmoid,0.000655,0.92636,3948
2617.039591,-0.953951,0.529914,sigmoid,0.000023,0.92636,3948
415.971951,0.1016,0.000104,sigmoid,0.025259,0.92584,3948
342.341622,-0.681744,0.001388,poly,0.000251,0.92614,3948
0.329908,0.624898,0.000773,sigmoid,0.003685,0.92636,3948
2.771933,0.00153,0.380655,sigmoid,0.017477,0.92636,3948
3362.533518,0.97894,1.479881,poly,0.007189,0.9263,3948
4942.491671,-0.73518,0.000476,poly,0.060884,0.92634,3948
0.174804,-0.733761,0.000313,sigmoid,0.082515,0.8648,3948
0.344098,-0.272148,0.058997,rbf,0.06959,0.92636,3948
0.053227,0.405953,0.005641,poly,0.000263,0.92624,3948
0.032024,-0.226593,5.896669,poly,0.010248,0.92632,3948
0.178017,0.278707,0.00093,poly,0.01029,0.9263,3948
2799.639359,0.386737,0.000129,sigmoid,0.010398,0.92574,3948
0.260649,0.672524,0.003737,poly,0.00782,0.92622,3948
11.89969,-0.798641,0.000186,poly,0.09311,0.92632,3948
0.051415,-0.308433,0.000032,poly,0.001358,0.92604,3948
4181.189465,-0.61713,0.000509,poly,0.038715,0.92632,3948
55.750103,-0.52687,0.000039,sigmoid,0.000172,0.92602,3948
30018.247593,0.169985,0.001077,poly,0.000018,0.9263,3948
1.32498,-0.089415,0.08247,poly,0.000106,0.92608,3948
0.464542,0.312133,0.001639,sigmoid,0.037736,0.92636,3948
0.042095,0.189643,0.002305,poly,0.023187,0.92634,3948
86.126288,0.473993,2.178245,sigmoid,0.000211,0.92636,3948
981.761133,0.867996,0.640065,sigmoid,0.047198,0.92636,3948
0.942394,-0.619008,1.19623,sigmoid,0.004409,0.92636,3948
315.050548,-0.370905,6.692551,sigmoid,0.000239,0.92636,3948
16.964916,-0.800069,2.354665,sigmoid,0.006625,0.92636,3948
213.968446,0.74673,0.64725,sigmoid,0.001021,0.92636,3948
61.263909,0.781672,0.016306,sigmoid,0.007171,0.92636,3948
1.086719,0.38373,0.064498,sigmoid,0.000235,0.92636,3948
194.061745,-0.934615,0.009913,sigmoid,0.000128,0.92636,3948
31766.198428,-0.444762,2.469751,sigmoid,0.000086,0.92636,3948
244.872345,0.649971,0.017767,sigmoid,0.001321,0.92636,3948
4298.898084,0.389639,1.544571,sigmoid,0.007478,0.92636,3948
2.934375,-0.830769,0.057868,sigmoid,0.000527,0.92636,3948
0.084725,0.549131,0.788343,sigmoid,0.003821,0.92636,3948
3.871271,-0.575967,0.005933,sigmoid,0.003442,0.92636,3948
96.674995,0.394018,4.15457,sigmoid,0.015794,0.92636,3948
0.226432,0.667795,0.000493,sigmoid,0.001062,0.875,3948
700.848564,0.876982,6.150268,sigmoid,0.00007,0.92636,3948
13913.524035,0.371201,0.002218,sigmoid,0.022894,0.92636,3948
6493.673973,0.716755,0.004416,sigmoid,0.001379,0.92636,3948
2.29672,-0.940636,0.077055,sigmoid,0.003975,0.92636,3948
1849.157791,0.260777,1.433475,sigmoid,0.001101,0.92636,3948
0.732539,0.811008,0.008136,sigmoid,0.001579,0.92636,3948
109.406245,-0.884419,0.006039,sigmoid,0.000029,0.92636,3948
31.453079,0.086537,0.630256,sigmoid,0.000085,0.92636,3948
0.070837,0.916642,0.031983,sigmoid,0.006551,0.92636,3948
0.432733,-0.447386,0.005342,sigmoid,0.003799,0.92636,3948
0.071583,0.444088,0.000969,sigmoid,0.027932,0.92636,3948
0.368665,-0.355204,5.730731,sigmoid,0.002503,0.92636,3948
1.002618,0.005388,0.001741,sigmoid,0.000065,0.92636,3948
11.284065,0.055235,0.091813,sigmoid,0.020129,0.92636,3948
0.761673,-0.304125,0.204927,sigmoid,0.007165,0.92636,3948
0.894194,0.052156,0.160898,sigmoid,0.000577,0.92636,3948
0.033477,0.338258,3.387437,sigmoid,0.00085,0.92636,3948
25.241518,-0.725463,0.10203,sigmoid,0.000967,0.92636,3948
2.246058,0.086171,0.006608,sigmoid,0.000027,0.92636,3948
1032.103308,0.163565,0.005704,sigmoid,0.000102,0.92636,3948
164.133293,0.407333,0.000747,sigmoid,0.007353,0.91328,3948
1.707651,-0.939624,0.000032,poly,0.001257,0.92636,3948
11.955867,0.572189,0.001346,sigmoid,0.000014,0.92636,3948
1080.952723,0.010214,0.000324,sigmoid,0.029993,0.90692,3948
24.324119,0.466702,0.47377,sigmoid,0.00846,0.92636,3948
19575.944796,0.965819,0.00062,sigmoid,0.000011,0.92636,3948
244.716492,-0.720434,0.001156,sigmoid,0.002712,0.92636,3948
0.183423,-0.573885,0.09241,sigmoid,0.000762,0.92636,3948
536.966686,0.680245,0.016528,sigmoid,0.007075,0.92636,3948
0.287,0.061886,0.072356,sigmoid,0.000236,0.92636,3948
198.183885,0.580693,0.000661,sigmoid,0.049645,0.87742,3948
0.040513,0.663794,0.000804,sigmoid,0.002559,0.92636,3948
1138.582757,0.282119,0.000389,sigmoid,0.002487,0.88422,3948
0.941061,0.539515,0.000095,sigmoid,0.001269,0.92578,3948
871.588155,-0.808803,0.000037,poly,0.017692,0.92632,3948
0.05963,-0.755659,0.000775,rbf,0.017128,0.92636,3948
4687.191649,0.479109,0.051025,sigmoid,0.000024,0.92636,3948
107.249581,0.261644,0.000081,sigmoid,0.01467,0.92594,3948
16871.087527,0.832953,0.000096,sigmoid,0.012806,0.92594,3948
308.041775,0.777923,0.018947,sigmoid,0.000019,0.92636,3948
2.579211,0.704543,0.082031,sigmoid,0.000077,0.92636,3948
7.753496,0.383742,0.41073,sigmoid,0.000207,0.92636,3948
80.17245,-0.176916,0.151149,sigmoid,0.000164,0.92636,3948
604.781196,-0.366717,0.002153,sigmoid,0.000086,0.92636,3948
4203.257476,-0.557342,0.007939,sigmoid,0.014664,0.92636,3948
8269.293137,-0.848538,0.781624,sigmoid,0.001368,0.92636,3948
2.330283,-0.317916,0.000099,sigmoid,0.00002,0.92584,3948
156.408145,0.058998,1.524439,poly,0.000427,0.9262,3948
